# board=.../doubleSidedTest2/untitled.bot.etch.tap
# tool size=0.396875
# pass=1
-11.35100,41.44150,-11.19610,41.41070
-11.19610,41.41070,-11.05020,41.35030
-11.05020,41.35030,-10.91900,41.26260
-10.91900,41.26260,-10.80730,41.15090
-10.80730,41.15090,-10.71960,41.01970
-10.71960,41.01970,-10.65920,40.87380
-10.65920,40.87380,-10.62840,40.71890
-10.62840,40.71890,-10.62840,40.56100
-10.62840,40.56100,-10.65920,40.40610
-10.65920,40.40610,-10.71960,40.26020
-10.71960,40.26020,-10.80730,40.12900
-10.80730,40.12900,-10.91900,40.01730
-10.91900,40.01730,-11.02840,39.94420
-11.02840,39.94420,-11.02840,36.25570
-11.02840,36.25570,-10.91900,36.18260
-10.91900,36.18260,-10.80730,36.07090
-10.80730,36.07090,-10.71960,35.93970
-10.71960,35.93970,-10.65920,35.79380
-10.65920,35.79380,-10.62840,35.63890
-10.62840,35.63890,-10.62840,35.48100
-10.62840,35.48100,-10.65920,35.32610
-10.65920,35.32610,-10.71960,35.18020
-10.71960,35.18020,-10.80730,35.04900
-10.80730,35.04900,-10.91900,34.93730
-10.91900,34.93730,-11.02840,34.86420
-11.02840,34.86420,-11.02840,31.17570
-11.02840,31.17570,-10.91900,31.10260
-10.91900,31.10260,-10.80730,30.99090
-10.80730,30.99090,-10.71960,30.85970
-10.71960,30.85970,-10.65920,30.71380
-10.65920,30.71380,-10.62840,30.55890
-10.62840,30.55890,-10.62840,30.40100
-10.62840,30.40100,-10.65920,30.24610
-10.65920,30.24610,-10.71960,30.10020
-10.71960,30.10020,-10.80730,29.96900
-10.80730,29.96900,-10.91900,29.85730
-10.91900,29.85730,-11.02840,29.78420
-11.02840,29.78420,-11.02840,10.85570
-11.02840,10.85570,-10.91900,10.78260
-10.91900,10.78260,-10.80730,10.67090
-10.80730,10.67090,-10.71960,10.53970
-10.71960,10.53970,-10.65920,10.39380
-10.65920,10.39380,-10.62840,10.23890
-10.62840,10.23890,-10.62840,10.08100
-10.62840,10.08100,-10.65920, 9.92610
-10.65920, 9.92610,-10.71960, 9.78020
-10.71960, 9.78020,-10.80730, 9.64900
-10.80730, 9.64900,-10.91900, 9.53730
-10.91900, 9.53730,-11.05020, 9.44960
-11.05020, 9.44960,-11.19610, 9.38920
-11.19610, 9.38920,-11.35100, 9.35840
-11.35100, 9.35840,-11.50890, 9.35840
-11.50890, 9.35840,-11.66380, 9.38920
-11.66380, 9.38920,-11.80970, 9.44960
-11.80970, 9.44960,-11.94090, 9.53730
-11.94090, 9.53730,-12.05260, 9.64900
-12.05260, 9.64900,-12.12570, 9.75840
-12.12570, 9.75840,-57.72420, 9.75840
-57.72420, 9.75840,-57.79730, 9.64900
-57.79730, 9.64900,-57.90900, 9.53730
-57.90900, 9.53730,-58.04020, 9.44960
-58.04020, 9.44960,-58.18610, 9.38920
-58.18610, 9.38920,-58.34100, 9.35840
-58.34100, 9.35840,-58.49890, 9.35840
-58.49890, 9.35840,-58.65380, 9.38920
-58.65380, 9.38920,-58.79970, 9.44960
-58.79970, 9.44960,-58.93090, 9.53730
-58.93090, 9.53730,-59.04260, 9.64900
-59.04260, 9.64900,-59.13030, 9.78020
-59.13030, 9.78020,-59.19070, 9.92610
-59.19070, 9.92610,-59.22150,10.08100
-59.22150,10.08100,-59.22150,10.23890
-59.22150,10.23890,-59.19070,10.39380
-59.19070,10.39380,-59.13030,10.53970
-59.13030,10.53970,-59.04260,10.67090
-59.04260,10.67090,-58.93090,10.78260
-58.93090,10.78260,-58.82150,10.85570
-58.82150,10.85570,-58.82150,39.94420
-58.82150,39.94420,-58.93090,40.01730
-58.93090,40.01730,-59.04260,40.12900
-59.04260,40.12900,-59.13030,40.26020
-59.13030,40.26020,-59.19070,40.40610
-59.19070,40.40610,-59.22150,40.56100
-71.42960, 3.21780,-71.42960, 1.86210
-71.42960, 1.86210,-71.45180, 1.77930
-71.45180, 1.77930,-71.49460, 1.70520
-71.49460, 1.70520,-71.55520, 1.64460
-71.55520, 1.64460,-71.62930, 1.60180
-71.62930, 1.60180,-71.71210, 1.57960
-71.71210, 1.57960,-71.79780, 1.57960
-71.79780, 1.57960,-71.88060, 1.60180
-71.88060, 1.60180,-71.95470, 1.64460
-71.95470, 1.64460,-72.01530, 1.70520
-72.01530, 1.70520,-72.05810, 1.77930
-72.05810, 1.77930,-72.08030, 1.86210
-72.08030, 1.86210,-72.08030, 3.21780
-72.08030, 3.21780,-72.05810, 3.30060
-72.05810, 3.30060,-72.01530, 3.37470
-72.01530, 3.37470,-71.95470, 3.43530
-71.95470, 3.43530,-71.88060, 3.47810
-71.88060, 3.47810,-71.79780, 3.50030
-71.79780, 3.50030,-71.71210, 3.50030
-71.71210, 3.50030,-71.62930, 3.47810
-71.62930, 3.47810,-71.55520, 3.43530
-71.55520, 3.43530,-71.49460, 3.37470
-71.49460, 3.37470,-71.45180, 3.30060
-71.45180, 3.30060,-71.42960, 3.21780
-73.96960, 3.21780,-73.96960, 1.86210
-73.96960, 1.86210,-73.99180, 1.77930
-73.99180, 1.77930,-74.03460, 1.70520
-74.03460, 1.70520,-74.09520, 1.64460
-74.09520, 1.64460,-74.16930, 1.60180
-74.16930, 1.60180,-74.25210, 1.57960
-74.25210, 1.57960,-74.33780, 1.57960
-74.33780, 1.57960,-74.42060, 1.60180
-74.42060, 1.60180,-74.49470, 1.64460
-74.49470, 1.64460,-74.55530, 1.70520
-74.55530, 1.70520,-74.59810, 1.77930
-74.59810, 1.77930,-74.62030, 1.86210
-74.62030, 1.86210,-74.62030, 3.21780
-74.62030, 3.21780,-74.59810, 3.30060
-74.59810, 3.30060,-74.55530, 3.37470
-74.55530, 3.37470,-74.49470, 3.43530
-74.49470, 3.43530,-74.42060, 3.47810
-74.42060, 3.47810,-74.33780, 3.50030
-74.33780, 3.50030,-74.25210, 3.50030
-74.25210, 3.50030,-74.16930, 3.47810
-74.16930, 3.47810,-74.09520, 3.43530
-74.09520, 3.43530,-74.03460, 3.37470
-74.03460, 3.37470,-73.99180, 3.30060
-73.99180, 3.30060,-73.96960, 3.21780
-72.69960, 3.21780,-72.69960, 1.86210
-72.69960, 1.86210,-72.72180, 1.77930
-72.72180, 1.77930,-72.76460, 1.70520
-72.76460, 1.70520,-72.82520, 1.64460
-72.82520, 1.64460,-72.89930, 1.60180
-72.89930, 1.60180,-72.98210, 1.57960
-72.98210, 1.57960,-73.06780, 1.57960
-73.06780, 1.57960,-73.15060, 1.60180
-73.15060, 1.60180,-73.22470, 1.64460
-73.22470, 1.64460,-73.28530, 1.70520
-73.28530, 1.70520,-73.32810, 1.77930
-73.32810, 1.77930,-73.35030, 1.86210
-73.35030, 1.86210,-73.35030, 3.21780
-73.35030, 3.21780,-73.32810, 3.30060
-73.32810, 3.30060,-73.28530, 3.37470
-73.28530, 3.37470,-73.22470, 3.43530
-73.22470, 3.43530,-73.15060, 3.47810
-73.15060, 3.47810,-73.06780, 3.50030
-73.06780, 3.50030,-72.98210, 3.50030
-72.98210, 3.50030,-72.89930, 3.47810
-72.89930, 3.47810,-72.82520, 3.43530
-72.82520, 3.43530,-72.76460, 3.37470
-72.76460, 3.37470,-72.72180, 3.30060
-72.72180, 3.30060,-72.69960, 3.21780
# pass=2
-12.20790,36.19840,-12.06840,36.33790
-12.06840,36.33790,-12.03150,36.36250
-12.03150,36.36250,-12.03150,39.83740
-12.03150,39.83740,-12.06840,39.86200
-12.06840,39.86200,-12.20790,40.00150
-12.20790,40.00150,-12.23250,40.03840
-12.23250,40.03840,-15.70740,40.03840
-15.70740,40.03840,-15.73200,40.00150
-15.73200,40.00150,-15.87150,39.86200
-15.87150,39.86200,-15.90840,39.83740
-15.90840,39.83740,-15.90840,36.36250
-15.90840,36.36250,-15.87150,36.33790
-15.87150,36.33790,-15.73200,36.19840
-15.73200,36.19840,-15.70740,36.16150
-15.70740,36.16150,-12.23250,36.16150
-12.23250,36.16150,-12.20790,36.19840
-12.20790,31.11840,-12.06840,31.25790
-12.06840,31.25790,-12.03150,31.28250
-12.03150,31.28250,-12.03150,34.75740
-12.03150,34.75740,-12.06840,34.78200
-12.06840,34.78200,-12.20790,34.92150
-12.20790,34.92150,-12.23250,34.95840
-12.23250,34.95840,-15.70740,34.95840
-15.70740,34.95840,-15.73200,34.92150
-15.73200,34.92150,-15.87150,34.78200
-15.87150,34.78200,-15.90840,34.75740
-15.90840,34.75740,-15.90840,31.28250
-15.90840,31.28250,-15.87150,31.25790
-15.87150,31.25790,-15.73200,31.11840
-15.73200,31.11840,-15.70740,31.08150
-15.70740,31.08150,-12.23250,31.08150
-12.23250,31.08150,-12.20790,31.11840
-17.14840,39.86200,-17.28790,40.00150
-17.28790,40.00150,-17.31250,40.03840
-17.31250,40.03840,-20.78740,40.03840
-20.78740,40.03840,-20.81200,40.00150
-20.81200,40.00150,-20.95150,39.86200
-20.95150,39.86200,-20.98840,39.83740
-20.98840,39.83740,-20.98840,36.36250
-20.98840,36.36250,-20.95150,36.33790
-20.95150,36.33790,-20.81200,36.19840
-20.81200,36.19840,-20.78740,36.16150
-20.78740,36.16150,-17.31250,36.16150
-17.31250,36.16150,-17.28790,36.19840
-17.28790,36.19840,-17.14840,36.33790
-17.14840,36.33790,-17.11150,36.36250
-17.11150,36.36250,-17.11150,39.83740
-17.11150,39.83740,-17.14840,39.86200
-57.64200,40.00150,-57.78150,39.86200
-57.78150,39.86200,-57.81840,39.83740
-57.81840,39.83740,-57.81840,10.96250
-57.81840,10.96250,-57.78150,10.93790
-57.78150,10.93790,-57.64200,10.79840
-57.64200,10.79840,-57.61740,10.76150
-57.61740,10.76150,-12.23250,10.76150
-12.23250,10.76150,-12.20790,10.79840
-12.20790,10.79840,-12.06840,10.93790
-12.06840,10.93790,-12.03150,10.96250
-12.03150,10.96250,-12.03150,29.67740
-12.03150,29.67740,-12.06840,29.70200
-12.06840,29.70200,-12.20790,29.84150
-12.20790,29.84150,-12.23250,29.87840
-12.23250,29.87840,-15.70740,29.87840
-15.70740,29.87840,-15.73200,29.84150
-15.73200,29.84150,-15.87150,29.70200
-15.87150,29.70200,-16.03550,29.59240
-16.03550,29.59240,-16.21780,29.51690
-16.21780,29.51690,-16.41130,29.47840
-16.41130,29.47840,-16.60860,29.47840
-16.60860,29.47840,-16.80210,29.51690
-16.80210,29.51690,-16.98440,29.59240
-16.98440,29.59240,-17.14840,29.70200
-17.14840,29.70200,-17.28790,29.84150
-17.28790,29.84150,-17.39750,30.00550
-17.39750,30.00550,-17.47300,30.18780
-17.47300,30.18780,-17.51150,30.38130
-17.51150,30.38130,-17.51150,30.57860
-17.51150,30.57860,-17.47300,30.77210
-17.47300,30.77210,-17.39750,30.95440
-17.39750,30.95440,-17.28790,31.11840
-17.28790,31.11840,-17.14840,31.25790
-17.14840,31.25790,-17.11150,31.28250
-17.11150,31.28250,-17.11150,34.75740
-17.11150,34.75740,-17.14840,34.78200
-17.14840,34.78200,-17.28790,34.92150
-17.28790,34.92150,-17.31250,34.95840
-17.31250,34.95840,-20.78740,34.95840
-20.78740,34.95840,-20.81200,34.92150
-20.81200,34.92150,-20.95150,34.78200
-20.95150,34.78200,-21.11550,34.67240
-21.11550,34.67240,-21.29780,34.59690
-21.29780,34.59690,-21.49130,34.55840
-21.49130,34.55840,-21.68860,34.55840
-21.68860,34.55840,-21.88210,34.59690
-21.88210,34.59690,-22.06440,34.67240
-22.06440,34.67240,-22.22840,34.78200
-22.22840,34.78200,-22.36790,34.92150
-22.36790,34.92150,-22.47750,35.08550
-22.47750,35.08550,-22.55300,35.26780
-22.55300,35.26780,-22.59150,35.46130
-22.59150,35.46130,-22.59150,35.65860
-22.59150,35.65860,-22.55300,35.85210
-22.55300,35.85210,-22.47750,36.03440
-22.47750,36.03440,-22.36790,36.19840
-22.36790,36.19840,-22.22840,36.33790
-22.22840,36.33790,-22.19150,36.36250
-22.19150,36.36250,-22.19150,39.83740
-22.19150,39.83740,-22.22840,39.86200
-22.22840,39.86200,-22.36790,40.00150
-22.36790,40.00150,-22.39250,40.03840
-22.39250,40.03840,-57.61740,40.03840
-57.61740,40.03840,-57.64200,40.00150
-72.60460, 4.12240,-72.70240, 4.02460
-72.70240, 4.02460,-72.82210, 3.95540
-72.82210, 3.95540,-72.95570, 3.91960
-72.95570, 3.91960,-73.09420, 3.91960
-73.09420, 3.91960,-73.22780, 3.95540
-73.22780, 3.95540,-73.34750, 4.02460
-73.34750, 4.02460,-73.76960, 4.44680
-73.76960, 4.44680,-73.76960, 4.37570
-73.76960, 4.37570,-73.80540, 4.24210
-73.80540, 4.24210,-73.87460, 4.12240
-73.87460, 4.12240,-73.97240, 4.02460
-73.97240, 4.02460,-74.09210, 3.95540
-74.09210, 3.95540,-74.22570, 3.91960
-74.22570, 3.91960,-74.36420, 3.91960
-74.36420, 3.91960,-74.49780, 3.95540
-74.49780, 3.95540,-74.61750, 4.02460
-74.61750, 4.02460,-74.71530, 4.12240
-74.71530, 4.12240,-74.78450, 4.24210
-74.78450, 4.24210,-74.82030, 4.37570
-74.82030, 4.37570,-74.82030, 5.78420
-74.82030, 5.78420,-74.78450, 5.91780
-74.78450, 5.91780,-74.71530, 6.03750
-74.71530, 6.03750,-74.61750, 6.13530
-74.61750, 6.13530,-74.49780, 6.20450
-74.49780, 6.20450,-74.36420, 6.24030
-74.36420, 6.24030,-74.22570, 6.24030
-74.22570, 6.24030,-74.09210, 6.20450
-74.09210, 6.20450,-73.97240, 6.13530
-73.97240, 6.13530,-73.87460, 6.03750
-73.87460, 6.03750,-73.02490, 5.18780
-73.02490, 5.18780,-72.17530, 6.03750
-72.17530, 6.03750,-72.07750, 6.13530
-72.07750, 6.13530,-71.95780, 6.20450
-71.95780, 6.20450,-71.82420, 6.24030
-71.82420, 6.24030,-71.68570, 6.24030
-71.68570, 6.24030,-71.55210, 6.20450
-71.55210, 6.20450,-71.43240, 6.13530
-71.43240, 6.13530,-71.33460, 6.03750
-71.33460, 6.03750,-71.26540, 5.91780
-71.26540, 5.91780,-71.22960, 5.78420
-71.22960, 5.78420,-71.22960, 4.37570
-71.22960, 4.37570,-71.26540, 4.24210
-71.26540, 4.24210,-71.33460, 4.12240
-71.33460, 4.12240,-71.43240, 4.02460
-71.43240, 4.02460,-71.55210, 3.95540
-71.55210, 3.95540,-71.68570, 3.91960
-71.68570, 3.91960,-71.82420, 3.91960
-71.82420, 3.91960,-71.95780, 3.95540
-71.95780, 3.95540,-72.07750, 4.02460
-72.07750, 4.02460,-72.17530, 4.12240
-72.17530, 4.12240,-72.24450, 4.24210
-72.24450, 4.24210,-72.28030, 4.37570
-72.28030, 4.37570,-72.28030, 4.44680
-72.28030, 4.44680,-72.60460, 4.12240
-59.42150,40.54130,-59.42150,40.73860
-59.42150,40.73860,-59.38300,40.93210
-59.38300,40.93210,-59.30750,41.11440
-59.30750,41.11440,-59.19790,41.27840
-59.19790,41.27840,-59.05840,41.41790
-59.05840,41.41790,-58.89440,41.52750
-58.89440,41.52750,-58.71210,41.60300
-58.71210,41.60300,-58.51860,41.64150
-58.51860,41.64150,-58.32130,41.64150
-58.32130,41.64150,-58.12780,41.60300
-58.12780,41.60300,-57.94550,41.52750
-57.94550,41.52750,-57.78150,41.41790
-57.78150,41.41790,-57.64200,41.27840
-57.64200,41.27840,-57.61740,41.24150
-57.61740,41.24150,-22.39250,41.24150
-22.39250,41.24150,-22.36790,41.27840
-22.36790,41.27840,-22.22840,41.41790
-22.22840,41.41790,-22.06440,41.52750
-22.06440,41.52750,-21.88210,41.60300
-21.88210,41.60300,-21.68860,41.64150
-21.68860,41.64150,-21.49130,41.64150
-21.49130,41.64150,-21.29780,41.60300
-21.29780,41.60300,-21.11550,41.52750
-21.11550,41.52750,-20.95150,41.41790
-20.95150,41.41790,-20.81200,41.27840
-20.81200,41.27840,-20.78740,41.24150
-20.78740,41.24150,-17.31250,41.24150
-17.31250,41.24150,-17.28790,41.27840
-17.28790,41.27840,-17.14840,41.41790
-17.14840,41.41790,-16.98440,41.52750
-16.98440,41.52750,-16.80210,41.60300
-16.80210,41.60300,-16.60860,41.64150
-16.60860,41.64150,-16.41130,41.64150
-16.41130,41.64150,-16.21780,41.60300
-16.21780,41.60300,-16.03550,41.52750
-16.03550,41.52750,-15.87150,41.41790
-15.87150,41.41790,-15.73200,41.27840
-15.73200,41.27840,-15.70740,41.24150
-15.70740,41.24150,-12.23250,41.24150
-12.23250,41.24150,-12.20790,41.27840
-12.20790,41.27840,-12.06840,41.41790
-12.06840,41.41790,-11.90440,41.52750
-11.90440,41.52750,-11.72210,41.60300
-11.72210,41.60300,-11.52860,41.64150
-11.52860,41.64150,-11.33130,41.64150
-11.33130,41.64150,-11.13780,41.60300
-11.13780,41.60300,-10.95550,41.52750
-10.95550,41.52750,-10.79150,41.41790
-10.79150,41.41790,-10.65200,41.27840
-10.65200,41.27840,-10.54240,41.11440
-10.54240,41.11440,-10.46690,40.93210
-10.46690,40.93210,-10.42840,40.73860
-10.42840,40.73860,-10.42840,40.54130
-10.42840,40.54130,-10.46690,40.34780
-10.46690,40.34780,-10.54240,40.16550
-10.54240,40.16550,-10.65200,40.00150
-10.65200,40.00150,-10.79150,39.86200
-10.79150,39.86200,-10.82840,39.83740
-10.82840,39.83740,-10.82840,36.36250
-10.82840,36.36250,-10.79150,36.33790
-10.79150,36.33790,-10.65200,36.19840
-10.65200,36.19840,-10.54240,36.03440
-10.54240,36.03440,-10.46690,35.85210
-10.46690,35.85210,-10.42840,35.65860
-10.42840,35.65860,-10.42840,35.46130
-10.42840,35.46130,-10.46690,35.26780
-10.46690,35.26780,-10.54240,35.08550
-10.54240,35.08550,-10.65200,34.92150
-10.65200,34.92150,-10.79150,34.78200
-10.79150,34.78200,-10.82840,34.75740
-10.82840,34.75740,-10.82840,31.28250
-10.82840,31.28250,-10.79150,31.25790
-10.79150,31.25790,-10.65200,31.11840
-10.65200,31.11840,-10.54240,30.95440
-10.54240,30.95440,-10.46690,30.77210
-10.46690,30.77210,-10.42840,30.57860
-10.42840,30.57860,-10.42840,30.38130
-10.42840,30.38130,-10.46690,30.18780
-10.46690,30.18780,-10.54240,30.00550
-10.54240,30.00550,-10.65200,29.84150
-10.65200,29.84150,-10.79150,29.70200
